UserID,basket_icon_click,basket_add_list,basket_add_detail,sort_by,image_picker,account_page_click,promo_banner_click,detail_wishlist_add,list_size_dropdown,closed_minibasket_click,checked_delivery_detail,checked_returns_detail,sign_in,saw_checkout,saw_sizecharts,saw_delivery,saw_account_upgrade,saw_homepage,device_mobile,device_computer,device_tablet,returning_user,loc_uk,ordered
9c24-6754b341-9c24-41ed-9b6b-306160,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1
8c52-6757bc3d-8c52-b132-b743-729368,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
d393-675c7531-d393-4393-aa6b-717981,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
4713-67630196-4713-4370-ab74-339865,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
4371-67646206-4371-4156-aa17-431869,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1
9197-67671957-9197-b189-bc87-431006,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
4b02-677737a4-4b02-469d-b736-899247,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1
0809-6777084a-0809-4712-9900-468845,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
d5c1-67816dbd-d5c1-4b7a-9738-521909,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
407c-6782c283-407c-4c63-b0b0-17025,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1
9556-678baa58-9556-474c-a360-165809,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
bd7b-678d1b62-bd7b-4247-95c4-685356,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
1e49-679367b3-1e49-b17a-821a-457893,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
d865-67945603-d865-4078-8740-72818,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
5a47-67947972-5a47-4c47-9c32-703076,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
4197-679b0473-4197-4643-aaac-522871,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
0362-67a4c768-0362-4624-ab89-879630,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1
857a-67aa2c87-857a-4616-96ac-496131,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
5072-67ac31ea-5072-45c6-909d-800033,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
4760-67b40017-4760-4763-a778-762194,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
2bd6-67b51708-2bd6-4349-81e2-806276,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
2c92-67c0378b-2c92-4a9a-a1e3-265014,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
4686-67c0b1ea-4686-b1d6-a070-877766,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
69c9-67c181c2-69c9-4299-8374-944592,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1
6b1e-67c2c096-6b1e-4170-b00a-182508,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
9653-67c87a99-9653-41b6-bd36-317991,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
20cc-67c77cc0-20cc-4a27-8677-674660,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
b1b7-67d01437-b1b7-4770-8784-645876,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
c647-67d16207-c647-b1bc-9b20-477982,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
32b9-67d2a67c-32b9-4c81-9311-195976,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1
d7ad-67d263b8-d7ad-4868-9c75-542894,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
82ab-67d45400-82ab-47a5-8830-90248,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
c467-67d68591-c467-4c99-b047-530063,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1
9077-67d76aab-9077-47b6-8725-719027,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
a6b8-67da63cd-a6b8-4b17-8d6d-685015,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
1792-67db81c9-1792-4790-ba23-305066,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
6214-67dbc886-6214-43b2-a682-415074,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1
a177-67dd8c52-a177-403c-bd71-926192,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
6b7b-67d75968-6b7b-47d7-ba7c-238807,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
c467-677b1670-c467-4067-9719-959352,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1
4918-67746b62-4918-45ad-bd3a-787962,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
94b2-6775d87d-94b2-45b6-a028-363638,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1
285b-6771e68d-285b-471e-856d-996231,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
947a-6764761c-947a-b128-83d4-422237,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
6dc7-67652198-6dc7-48d3-9c1a-543489,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
198b-671e473c-198b-47c6-a0d4-396926,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
9a20-671e01ab-9a20-401a-85ca-967602,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
a063-1e0882ab-a063-b117-864b-195770,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1
6087-1e0876a1-6087-4d65-8048-608558,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
d810-1e0a40b3-d810-4108-81a8-601220,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
cd89-1e0bd4b4-cd89-4dc7-97b1-975235,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
71b5-1e0c5570-71b5-4572-931e-848919,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
b860-1e072496-b860-4078-91e2-599647,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
3dd2-1e0637a9-3dd2-493a-b863-37512,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
706a-1e13bcc4-706a-4952-a1e7-621416,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
31c6-1e163c13-31c6-497d-9b1e-407850,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
7a76-1e21c2c0-7a76-4105-8202-465075,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
70a7-1e227676-70a7-4504-88ca-941481,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1
100d-1e275589-100d-4c89-ac64-680435,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
4891-1e278163-4891-45c4-bc70-614494,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
a981-1e27a147-a981-494b-bd58-764588,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1
d55d-1e2ca4a3-d55d-47c6-86b8-114923,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
5a34-1e307a4d-5a34-495c-b772-48549,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
b3c8-1e349410-b3c8-4984-a17a-225550,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
d963-1e357dd4-d963-4c37-bb1b-104985,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
7c8d-1e3aa52c-7c8d-4576-9a95-724743,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1
17a7-1e3ac91e-17a7-42c6-9111-929000,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1
67a5-1e403003-67a5-4031-851d-210481,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1
1e08-1e4121b4-1e08-435c-a81c-693005,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
3636-1e427235-3636-4194-a7d1-108552,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1
1b8a-1e450c7c-1b8a-49d8-ba6a-258710,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
1a72-1e46879c-1a72-4673-8aac-291640,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
260d-1e47b3ab-260d-4252-986b-55431,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1
d5c1-1e48a645-d5c1-4c02-b77b-896199,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
11db-1e4a2616-11db-4737-b731-870357,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
5245-1e52bc0b-5245-4806-b4bd-507726,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
41b7-1e5c7965-41b7-4176-9a90-835949,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
27ac-1e5av183-27ac-42b2-81ed-316270,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
3276-1e6011ec-3276-4a2d-8183-365730,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
4778-1e607781-4778-4db8-b1e4-660646,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
22d8-1e671e90-22d8-4503-9686-964172,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
7d0c-1e67ac7a-7d0c-4b56-ac02-403799,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
1dbb-1e6b0862-1dbb-40c7-9baa-965946,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
935d-1e6b9324-935d-4716-acc2-27194,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1
9696-1eavdd67-9696-49d5-a479-589364,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
7d1e-1eav71ac-7d1e-4747-a397-744939,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
6773-1e70829b-6773-4674-99c5-914521,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
1av5-1e770828-1av5-4378-8a74-538111,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1
7765-1e71e826-7765-42b6-8bb7-493526,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
637d-1e842731-637d-41ec-b077-518650,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
4345-1e89a9c6-4345-4627-90d9-589950,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
8a75-1e897b4b-8a75-418b-86d2-496857,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
a6b7-1e8ac161-a6b7-46b7-b00a-382225,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1
71e4-1e8d01e3-71e4-4363-97b9-359963,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
7878-1e8db17b-7878-4951-a813-15920,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
7647-1e8610bc-7647-4765-a0d3-286445,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1
4575-1e907461-4575-450d-ad06-283867,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1
2790-1e946523-2790-480c-a8d8-63306,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
64b5-1e980d2c-64b5-4c12-a796-497846,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1
6501-1e9a336a-6501-4705-9d53-269230,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1
cb2c-1ea548d6-cb2c-b1b6-b578-947858,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
c37d-1ea5c823-c37d-4263-8949-814816,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
528c-1ea747a5-528c-495c-a50b-161514,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1
7883-1ea6dd27-7883-4017-9958-542980,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
7d7b-1ebc6385-7d7b-4c55-b8dc-561011,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1
0a01-1eb1e672-0a01-4614-b199-563998,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
8458-1ec6267b-8458-4b79-b1e6-448286,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
d768-1ec687b0-d768-4a95-b9d6-963173,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1
c139-1ecb285b-c139-4072-9b16-302836,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1
5107-1ecc269b-5107-4c33-a770-468016,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
2749-1eccb489-2749-470c-a524-340930,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1
5c1c-1ed28867-5c1c-4865-acb7-34759,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
b127-1ed40298-b127-467c-8571-722861,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
2624-1ed8c60b-2624-40ab-b5b7-500807,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
3c39-1edbd380-3c39-467a-8954-840656,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
6778-1edd87a6-6778-4ca8-ad73-601387,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
a9a8-1edddb36-a9a8-b199-a6b2-302492,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
695b-1ed74306-695b-4373-9d47-675945,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
a73c-1ed74ab5-a73c-4884-8bd6-699986,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
3d47-1e7av8dd-3d47-471e-8970-961588,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
1650-1e799368-1650-4670-b437-53587,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
d714-1e7c7av4-d714-b104-b836-774044,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
2d76-1e779148-2d76-407b-a798-139544,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
7617-1e771ec8-7617-4017-8ba3-163421,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
91ed-1e71eb5b-91ed-4725-b237-295044,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
bb08-1e768695-bb08-46a4-ba77-942828,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
210c-1e6a51e7-210c-4b78-b19d-27302,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
b888-1eav6d65-b888-4087-a372-165882,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1
0cb1-6508a7cc-0cb1-4871-a46d-117026,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1
1ec9-650b69b1-1ec9-46a5-ac0a-255479,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
7675-650b7608-7675-48a3-8676-267462,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1
0035-650cc498-0035-4637-a32c-126463,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
5773-6511576b-5773-4888-ac06-343578,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
1678-651d90aa-1678-4176-b410-897349,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1
4621-6517aab6-4621-4117-8a9d-475941,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
2adb-652d7826-2adb-46d6-984c-143603,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
720c-653072c3-720c-46dc-b82c-747012,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
1a67-65317424-1a67-4567-a40a-749381,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1
8155-65336164-8155-4217-b296-973166,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1
6215-65352bd2-6215-4337-9654-427668,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1
73a2-653dc78b-73a2-46aa-ad51-9959,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
c7d2-65453a71-c7d2-4325-9745-49169,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
921b-6546a938-921b-42b1-a5ad-655138,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
c29a-654b231d-c29a-48ad-a3a0-42720,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
71c1-654bcb7c-71c1-41d4-8b05-71565,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1
a557-654c3220-a557-4797-839a-398685,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
b1e8-6541eb1e-b1e8-b136-b57d-509682,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
06b6-65511377-06b6-4b6b-b3d9-43378,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
05a7-65523974-05a7-b173-a46a-296827,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
49b9-6558cd69-49b9-46d6-8835-196794,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
9006-655997a4-9006-400a-a4b7-115415,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
7716-6559c489-7716-4d19-9a62-160230,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
27a1-655a6bc1-27a1-b124-b2ad-19427,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
8av8-655c2d56-8av8-4636-8b24-461500,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
0b3b-65560126-0b3b-4652-826d-15423,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
3a74-656167a8-3a74-4508-b380-511267,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
7d7c-65635b47-7d7c-4b82-81c9-813234,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
624d-65676d47-624d-493c-bb94-747208,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
130b-65av2876-130b-b1c2-8d46-672973,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1
68c3-6571av70-68c3-4778-b674-49381,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1
97b5-65732847-97b5-48b4-96ad-654229,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
b1b6-65738dac-b1b6-b1av-bb16-742956,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
a877-657565a8-a877-4768-87aa-189153,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
ba7c-657576d7-ba7c-4a50-b7bb-369401,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
87a9-65759b39-87a9-4847-a51e-51738,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
6d92-6571e906-6d92-4c00-ba78-165001,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
6220-6581564b-6220-4607-8d09-965699,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
46a4-65865067-46a4-412a-b569-534742,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
896d-65871806-896d-4324-8726-10362,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
6ac3-658bd777-6ac3-4a98-9972-281932,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1
3877-658bdad7-3877-4bav-83c0-718988,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1
860a-65904708-860a-4699-9ac0-594578,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
0c88-6590av77-0c88-48av-8b3d-252798,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
2151-65910404-2151-460a-8d42-956135,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
c1e6-65918939-c1e6-4a35-b3db-612703,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
0c5b-6591a493-0c5b-b131-8779-967012,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
31e4-65942694-31e4-4708-b4d3-578109,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
a761-659bd625-a761-4516-86d1-223075,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
9adc-65a4c875-9adc-4c52-9874-645708,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
7047-65a5dbb5-7047-4ad7-bbad-710328,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1
36a3-65a65570-36a3-4747-b906-318812,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1
3391-65aa3b18-3391-b11e-bca2-853590,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1
3d04-65ab574d-3d04-4a80-9c07-937218,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
02a2-65ac5c6a-02a2-4b52-801e-498078,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
9690-65b2a753-9690-4683-8a6d-387118,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
5497-65b37074-5497-47b7-8197-784851,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
bd77-65b58080-bd77-4d57-80a4-673791,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1
dd5b-65bdb676-dd5b-4a4d-8c0d-4875,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
1677-65b7ba61-1677-4acc-93db-335839,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
48a9-65c21611-48a9-45a6-9024-486287,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
8968-65c35a77-8968-b112-b776-82247,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1
ab0b-65c60d5a-ab0b-4d39-a839-466951,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
9d90-65c72240-9d90-4047-b687-734575,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
